,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
20330,0,1,3.4,11,19,2,610,300.0,0
20331,0,1,4.2,9,12,2,34,250.0,0
20334,0,1,3.7,61,12,2,1972,350.0,1592
20335,0,1,3.5,9,19,2,1518,400.0,0
20336,0,1,3.3,4,12,15,191,250.0,3338
20337,0,0,3.7,49,12,4,95,300.0,1754
20338,0,1,3.6,16,12,2,479,300.0,3339
20339,0,0,3.8,363,3,0,617,600.0,0
20340,0,1,3.9,36,17,2,5,250.0,3340
20341,0,1,3.7,32,11,0,263,800.0,0
20342,0,1,3.9,104,1,2,33,150.0,0
20343,1,1,3.6,21,3,2,121,200.0,0
20344,0,1,3.8,106,8,7,392,350.0,0
20345,1,1,4.0,147,3,9,69,400.0,0
20346,0,1,4.2,160,3,0,5,800.0,0
20347,0,1,0.0,0,8,7,267,500.0,0
20348,0,1,4.3,2420,8,0,5,800.0,0
20349,1,1,3.8,32,3,19,26,400.0,0
20350,0,1,3.6,71,12,2,458,350.0,3341
20351,0,1,3.4,7,9,22,452,200.0,1613
20354,0,1,4.0,109,12,2,5,300.0,0
20355,0,1,3.1,18,12,0,38,450.0,1736
20356,0,1,4.0,233,3,2,96,400.0,0
20357,0,1,3.9,68,12,0,631,1000.0,3342
20358,0,1,3.9,130,3,2,233,400.0,0
20359,1,1,3.2,59,3,1,18,550.0,0
20360,0,1,3.2,10,12,2,207,250.0,0
20361,0,1,4.1,306,23,4,1347,600.0,1584
20362,0,1,3.2,4,4,2,76,300.0,0
20363,1,1,3.7,15,3,2,33,200.0,0
20365,0,1,3.4,10,11,7,38,600.0,3343
20366,0,1,2.6,72,1,2,71,300.0,0
20367,0,1,3.8,57,23,0,184,700.0,0
20368,0,1,3.6,18,8,8,482,200.0,0
20369,0,1,0.0,0,12,2,308,300.0,0
20370,0,0,3.7,109,19,0,38,900.0,0
20371,0,0,3.8,765,8,0,5,600.0,0
20373,1,1,3.9,118,3,0,540,800.0,0
20374,1,1,3.8,38,3,2,168,300.0,0
20375,0,1,3.7,329,3,0,31,850.0,0
20376,0,1,3.7,32,12,27,502,900.0,1615
20377,0,1,3.3,6,12,2,422,350.0,0
20378,0,1,4.1,90,3,2,33,100.0,0
20379,0,1,3.5,11,12,2,5,300.0,0
20382,0,1,3.4,58,1,4,18,400.0,3344
20383,0,1,4.1,590,8,0,308,700.0,0
20384,0,1,3.9,475,52,0,1229,600.0,0
20385,0,1,3.1,7,19,2,477,500.0,0
20387,1,1,3.6,13,3,2,104,100.0,0
20388,1,1,3.5,9,3,9,467,250.0,0
20389,1,1,3.6,19,3,2,1522,400.0,0
20390,0,1,3.7,51,11,2,5,300.0,3345
20393,0,1,4.0,181,8,0,403,550.0,0
20394,1,1,3.3,4,3,2,38,300.0,0
20395,0,1,3.7,195,12,2,5,400.0,0
20396,0,1,3.9,224,3,0,53,700.0,0
20397,0,0,4.5,3151,19,28,1325,1500.0,0
20398,0,0,4.4,3675,19,0,1463,1400.0,0
20399,0,0,4.1,783,0,0,0,800.0,0
20409,0,1,0.0,0,3,2,1536,300.0,3346
20410,1,1,3.5,9,3,2,633,500.0,0
20411,1,0,3.8,152,3,32,1966,1350.0,0
20412,0,1,0.0,0,12,2,481,400.0,3347
20413,1,1,0.0,0,12,2,515,400.0,0
20414,0,1,3.3,12,12,2,38,250.0,3348
20415,0,1,3.7,17,8,9,125,350.0,3349
20416,0,1,2.9,22,8,7,38,400.0,3350
20417,0,0,3.5,432,3,0,5,800.0,3351
20418,0,0,3.8,584,3,0,321,1200.0,0
20419,1,1,3.7,26,3,9,69,300.0,0
20420,1,1,3.3,4,3,2,29,400.0,0
20421,1,1,3.4,21,3,0,71,650.0,0
20423,1,1,3.8,27,3,2,308,300.0,0
20424,1,1,3.3,4,3,2,33,250.0,0
20425,1,0,3.8,176,3,0,1966,1350.0,0
20426,0,1,3.3,9,8,13,233,600.0,0
20427,0,1,3.4,6,23,2,436,200.0,3352
20431,1,1,3.3,4,3,5,582,400.0,0
20433,0,1,3.1,223,12,7,38,500.0,3353
20434,0,1,3.9,18,1,2,154,200.0,0
20436,0,1,3.9,823,19,0,308,550.0,0
20437,0,1,3.6,35,12,2,63,300.0,3354
20438,0,1,3.4,19,12,26,298,200.0,0
20439,0,1,3.0,61,12,4,10,650.0,3355
20440,0,1,3.5,12,12,2,251,400.0,1532
20442,0,1,2.7,48,12,0,38,700.0,1731
20443,1,1,3.6,13,3,7,635,400.0,0
20444,0,1,4.0,245,1,0,38,750.0,0
20445,0,1,4.0,201,19,4,611,800.0,0
20446,0,1,3.8,117,12,0,233,600.0,3356
20447,0,1,3.6,24,12,2,471,300.0,0
20448,0,1,3.8,146,8,0,53,600.0,3357
20449,0,1,3.0,13,37,13,365,400.0,0
20450,0,1,3.2,47,23,2,1529,300.0,1626
20451,0,1,4.0,200,8,2,406,400.0,0
20452,0,0,4.4,1853,52,0,53,1100.0,0
20453,0,0,4.2,2618,19,0,1329,1300.0,0
20454,1,1,3.7,93,3,0,38,900.0,0
20455,0,1,4.0,684,19,2,390,250.0,3358
20456,0,1,3.5,12,12,2,63,250.0,1545
20457,0,1,3.3,5,12,15,191,200.0,1580
20458,0,1,3.8,30,3,4,10,400.0,1573
20459,0,1,4.1,37,23,44,991,500.0,1598
20460,0,0,4.0,870,3,0,206,900.0,0
20461,0,1,4.1,1003,19,0,1473,700.0,0
20462,0,1,3.7,117,8,2,5,150.0,0
20463,0,1,3.8,416,3,0,126,700.0,0
20464,0,0,4.1,2345,3,0,120,1500.0,0
20465,0,1,3.3,97,4,2,5,400.0,0
20466,0,1,3.9,544,1,2,149,300.0,0
20467,0,1,3.4,4,63,7,191,250.0,0
20469,1,1,3.4,9,3,2,33,100.0,0
20470,0,0,4.0,633,0,0,38,800.0,0
20471,0,0,4.5,3464,19,0,1327,1300.0,0
20472,0,1,0.0,0,8,2,5,250.0,0
20473,0,0,3.9,484,19,0,224,700.0,0
20474,0,0,4.2,815,3,0,38,900.0,0
20475,0,0,4.2,2027,3,0,221,1000.0,0
20476,0,1,3.6,22,17,2,5,350.0,0
20477,1,1,3.0,7,3,2,367,300.0,0
20479,0,1,3.6,11,12,15,92,200.0,3359
20480,0,1,3.7,67,4,0,5,700.0,0
20481,0,0,3.9,143,3,0,127,1000.0,0
20482,0,1,4.2,185,12,8,333,300.0,0
20483,0,1,3.6,13,8,2,263,500.0,0
20484,0,1,0.0,0,12,26,404,300.0,0
20485,0,1,4.4,384,23,2,1462,300.0,0
20486,0,0,4.3,1245,3,0,265,1000.0,0
20488,0,1,3.2,51,11,2,38,400.0,0
20489,0,1,3.2,119,0,2,38,400.0,0
20490,0,1,3.9,162,8,7,333,500.0,0
20492,0,1,0.0,0,12,2,114,850.0,0
20493,0,1,2.6,54,12,7,182,600.0,1606
20494,1,1,3.4,34,12,2,5,150.0,0
20495,0,0,4.1,1028,11,0,5,1000.0,0
20496,0,1,3.6,112,60,7,38,400.0,0
20497,0,1,3.8,283,3,0,624,800.0,0
20498,0,1,3.8,22,19,4,20,500.0,3360
20500,0,1,3.2,42,60,7,494,350.0,0
20501,0,1,3.7,41,12,13,53,600.0,0
20502,1,1,3.7,246,8,0,68,450.0,0
20503,0,0,3.8,562,8,0,5,800.0,0
20504,0,1,3.8,110,52,13,100,400.0,0
20505,1,1,3.6,135,3,0,314,600.0,0
20506,0,1,3.0,23,3,2,128,400.0,0
20507,0,1,3.1,140,12,0,453,600.0,0
20508,0,1,2.9,62,3,5,580,650.0,1578
20509,0,1,3.8,12,9,22,491,300.0,0
20510,0,1,3.9,33,8,34,256,600.0,0
20511,0,1,4.0,141,3,0,148,550.0,0
20512,0,1,3.2,7,17,2,29,300.0,0
20513,0,1,0.0,0,12,2,5,200.0,0
20514,0,1,3.7,67,12,7,33,150.0,0
20515,0,1,3.2,8,12,13,511,500.0,0
20516,1,1,3.1,4,12,2,736,300.0,0
20518,0,1,0.0,0,12,2,53,300.0,0
20519,0,1,3.5,35,3,2,329,250.0,0
20520,1,1,4.3,359,8,0,221,1200.0,0
20521,0,1,4.0,219,1,4,24,600.0,3361
20524,1,0,4.2,1216,8,0,369,1200.0,0
20525,0,1,3.7,51,19,2,1423,300.0,0
20526,0,1,0.0,0,23,7,206,300.0,3362
20527,0,1,3.6,34,12,0,96,300.0,0
20528,0,1,3.7,33,8,2,88,400.0,0
20529,0,1,3.7,21,12,2,71,500.0,0
20530,0,1,3.6,11,61,7,5,400.0,0
20531,0,1,3.7,26,12,0,1268,700.0,1610
20532,1,1,0.0,0,8,0,5,1000.0,0
20533,1,0,4.3,1079,8,28,231,800.0,0
20534,1,1,3.9,205,12,0,624,550.0,0
20535,1,0,4.1,468,8,0,519,700.0,0
20536,1,0,0.0,0,12,2,165,200.0,0
20537,0,1,3.8,217,8,2,5,450.0,3363
20538,1,1,2.9,60,8,2,316,400.0,0
20539,1,1,3.7,203,8,0,37,900.0,0
20540,1,1,0.0,0,8,0,5,800.0,0
20541,1,1,4.0,194,8,0,523,500.0,0
20542,1,1,3.2,7,8,2,5,200.0,0
20543,1,1,3.0,44,12,13,30,350.0,0
20545,1,1,3.8,67,12,2,38,400.0,0
20546,1,1,3.5,52,0,2,33,300.0,0
20547,1,1,3.6,46,1,2,137,450.0,0
20548,1,1,3.6,21,8,7,29,300.0,0
20554,1,1,2.7,39,8,0,333,500.0,0
20555,1,1,3.5,44,8,0,79,1000.0,0
20556,1,1,3.3,5,12,2,5,400.0,0
20557,1,1,3.4,7,12,0,1493,550.0,0
20558,1,1,3.4,9,8,0,642,500.0,0
20559,1,1,3.2,4,8,13,62,200.0,0
20560,1,1,2.9,39,8,13,533,500.0,0
20561,1,1,3.2,5,8,13,5,300.0,0
20562,1,1,3.5,13,12,7,485,550.0,0
20563,1,1,3.4,10,12,13,301,300.0,0
20565,1,1,3.7,27,63,7,342,350.0,0
20566,1,1,3.2,4,8,2,128,400.0,0
20567,1,1,3.0,54,12,13,79,300.0,0
20568,1,1,3.1,53,9,7,342,450.0,0
20569,1,1,3.3,5,8,8,33,200.0,0
20570,0,1,3.7,115,12,0,79,550.0,1718
20571,1,1,0.0,0,8,7,38,400.0,0
20572,1,1,0.0,0,8,26,263,300.0,0
20574,0,1,3.4,55,12,7,160,500.0,3364
20575,0,1,3.4,6,12,2,38,400.0,1837
20576,0,1,3.0,21,12,7,182,600.0,3365
20577,0,1,3.8,254,12,0,53,550.0,3366
20578,1,1,3.3,67,11,0,38,600.0,0
20579,0,1,3.5,132,12,13,68,600.0,0
20580,0,1,3.1,11,12,0,530,500.0,0
20581,0,1,3.8,25,1,2,195,350.0,0
20582,0,1,4.2,76,19,2,471,450.0,0
20583,0,1,3.6,17,1,2,121,300.0,0
20584,0,1,3.4,7,8,13,5,200.0,0
20585,0,1,3.6,16,23,7,5,300.0,0
20587,0,1,0.0,0,12,2,109,350.0,0
20588,0,0,4.0,347,8,0,271,1000.0,0
20589,0,1,3.0,20,23,13,540,500.0,0
20590,0,1,3.7,46,12,0,38,600.0,3367
20591,0,1,3.7,22,8,7,5,250.0,0
20592,0,0,4.1,1080,3,0,38,1000.0,3368
20593,0,1,2.6,109,12,0,1268,800.0,1623
20594,0,0,3.7,1014,52,17,985,1300.0,1600
20595,1,1,3.8,47,19,4,24,600.0,0
20596,0,1,3.6,42,12,2,1251,250.0,0
20597,0,1,3.7,47,12,9,443,200.0,0
20598,0,1,3.7,67,12,2,64,300.0,0
20599,0,1,3.1,68,3,2,1066,550.0,0
20601,0,1,0.0,0,12,2,3,200.0,3369
20602,0,0,4.3,1805,19,3,1340,900.0,3370
20603,0,1,3.6,15,1,2,33,100.0,0
20604,0,1,4.3,276,1,2,33,100.0,3371
20605,0,1,3.4,49,12,2,311,300.0,0
20608,0,1,4.1,323,23,4,1137,700.0,0
20609,0,1,3.8,24,12,4,1334,700.0,3372
20610,0,1,2.9,47,8,7,463,400.0,0
20611,0,1,3.4,7,62,15,191,150.0,0
20612,0,1,4.1,184,3,2,142,200.0,0
20613,0,1,3.6,10,64,0,148,700.0,3373
20615,0,1,2.6,18,8,4,10,500.0,0
20617,0,1,3.5,283,12,2,487,350.0,0
20618,0,1,3.3,334,12,2,298,400.0,0
20619,0,1,3.9,40,1,0,145,600.0,3374
20620,0,1,3.5,13,8,15,483,100.0,0
20621,0,1,3.4,29,12,0,5,750.0,0
20622,0,1,3.6,43,8,0,507,600.0,0
20623,0,1,3.7,17,3,2,251,200.0,0
20624,0,1,2.6,33,12,0,1517,500.0,1616
20625,0,1,3.1,30,12,2,233,500.0,0
20628,0,0,3.7,36,3,0,188,650.0,3375
20629,0,1,3.7,24,23,4,10,550.0,0
20630,0,1,3.1,22,3,2,63,400.0,3376
20631,0,0,4.1,1697,19,0,38,1200.0,1866
20632,0,1,3.6,16,8,13,219,500.0,0
20633,0,1,3.4,8,3,19,467,550.0,3377
20634,0,1,3.3,26,12,2,79,300.0,1838
20635,0,1,3.8,431,19,44,69,800.0,0
20636,0,1,3.5,34,23,0,1474,650.0,0
20637,1,1,3.0,25,3,2,71,300.0,0
20638,0,1,3.4,4,9,7,43,450.0,0
20640,0,1,3.2,8,60,7,1532,300.0,0
20641,0,1,3.5,7,21,2,104,100.0,3378
20643,1,1,3.9,34,19,16,1543,150.0,0
20644,1,0,4.2,1197,8,42,256,1200.0,0
20645,1,1,3.1,30,0,17,79,1000.0,0
20646,1,1,3.0,98,0,17,38,800.0,0
20647,0,1,3.4,19,0,2,3,200.0,0
20649,0,1,3.5,11,8,2,79,300.0,0
20651,0,1,3.6,11,3,2,627,200.0,1627
20652,0,1,3.8,75,3,2,550,300.0,1602
20653,0,1,3.2,9,3,2,38,400.0,0
20656,0,1,4.3,1899,19,9,69,400.0,0
20657,0,1,3.9,128,19,9,43,200.0,3379
20658,0,1,3.5,16,19,2,1546,200.0,1647
20659,0,0,0.0,0,8,0,517,800.0,3380
20660,0,1,4.1,957,8,0,1534,600.0,3381
20661,1,0,4.1,1453,8,4,11,800.0,0
20662,0,1,0.0,0,11,0,444,800.0,1632
20663,1,1,4.2,256,0,0,51,800.0,0
20664,1,1,4.0,1048,0,2,45,450.0,0
20665,1,1,4.2,251,8,9,43,200.0,0
20666,0,1,0.0,0,8,2,520,700.0,3382
20667,1,1,3.5,12,64,7,221,200.0,0
20668,1,1,3.9,48,1,12,26,200.0,0
20669,0,1,3.6,16,8,0,33,400.0,3383
20670,1,1,3.1,97,8,0,1369,650.0,0
20671,0,1,3.3,4,11,2,474,400.0,3384
20673,1,1,3.5,17,12,2,38,200.0,0
20675,1,1,3.0,29,17,2,631,400.0,0
20678,1,1,0.0,0,11,34,125,200.0,0
20679,1,1,0.0,0,12,2,221,300.0,0
20680,1,1,3.0,16,17,2,634,200.0,0
20682,1,1,3.7,104,12,0,640,700.0,0
20683,0,1,0.0,0,65,2,1283,250.0,3385
20684,1,1,3.8,69,11,35,20,700.0,0
20685,1,1,3.4,6,8,9,70,200.0,0
20686,1,1,3.8,39,0,2,64,350.0,0
20689,1,1,3.8,87,12,2,63,250.0,0
20690,1,1,3.9,56,8,12,26,350.0,0
20691,1,1,0.0,0,12,2,634,150.0,0
20693,1,1,3.6,15,17,2,71,300.0,0
20694,1,1,0.0,0,8,2,33,300.0,0
20695,1,1,3.3,9,8,34,457,400.0,0
20696,1,1,3.2,63,8,19,526,600.0,0
20698,1,1,3.2,8,8,2,5,300.0,0
20699,1,1,3.5,134,8,0,38,650.0,0
20702,1,1,3.7,44,8,9,26,200.0,0
20703,1,1,3.7,65,0,2,74,300.0,0
20704,1,1,2.9,27,8,19,54,400.0,0
20705,1,1,3.2,4,11,16,139,150.0,0
20717,1,1,2.8,127,12,2,61,300.0,0
20718,1,1,3.6,30,8,0,148,450.0,0
20719,1,1,3.6,14,8,12,26,300.0,0
20720,1,1,3.8,149,1,2,74,150.0,0
20729,0,1,3.4,5,12,2,1502,300.0,3386
20735,1,1,2.3,176,8,0,5,450.0,0
20736,1,1,3.4,9,12,16,199,300.0,0
20737,1,1,3.6,14,9,7,506,300.0,0
20738,1,1,3.2,11,12,4,295,500.0,0
20739,1,1,3.5,42,12,2,1492,400.0,0
20741,1,1,3.1,9,12,2,5,350.0,0
20742,1,1,3.3,4,11,34,494,400.0,0
20743,1,1,3.1,53,12,0,747,600.0,0
20744,1,1,3.5,15,12,2,38,200.0,0
20745,1,1,3.5,15,8,7,221,400.0,0
20746,1,1,3.6,22,12,4,18,500.0,0
20747,1,1,3.6,38,12,2,30,250.0,0
20748,1,1,3.6,25,8,0,1784,550.0,0
20749,1,1,3.5,31,12,2,456,300.0,0
20751,1,1,3.2,4,8,0,262,600.0,0
20752,1,1,3.6,34,12,2,100,650.0,0
20753,1,1,3.5,14,12,2,446,300.0,0
20754,1,1,3.2,6,1,24,108,100.0,0
20755,1,1,3.4,5,12,2,473,300.0,0
20757,1,1,0.0,0,0,13,78,200.0,0
20758,0,1,3.2,4,8,21,621,200.0,0
20760,1,1,3.5,13,12,2,1499,300.0,0
20761,1,1,3.2,6,12,2,1500,250.0,0
20762,1,1,3.2,13,17,13,71,300.0,0
20763,1,1,3.1,6,12,2,38,400.0,0
20765,1,1,2.9,25,0,9,43,200.0,0
20771,1,1,0.0,0,8,2,534,300.0,0
20776,1,1,3.5,13,8,2,38,500.0,0
20777,1,1,3.1,6,8,7,5,350.0,0
20778,1,1,3.5,8,12,0,631,700.0,0
20779,1,1,3.4,16,17,0,333,600.0,0
20782,1,1,0.0,0,8,13,371,300.0,0
20783,1,1,0.0,0,12,2,435,300.0,0
20784,1,1,0.0,0,8,2,64,300.0,0
20788,1,1,0.0,0,12,2,263,250.0,0
20789,1,1,0.0,0,12,2,96,150.0,0
20790,1,1,3.3,4,11,34,104,200.0,0
20792,1,1,3.3,6,8,2,1973,300.0,0
20793,1,1,3.3,10,12,13,1001,600.0,0
20794,1,1,3.8,30,12,2,1507,300.0,0
20795,1,1,0.0,0,8,15,140,200.0,0
20796,1,1,3.6,36,1,0,38,900.0,0
20797,1,1,3.1,17,12,2,38,400.0,0
20798,1,1,3.8,63,12,4,10,500.0,0
20799,1,1,3.3,6,12,2,1515,250.0,0
20800,1,1,3.5,21,12,2,29,200.0,0
20801,1,1,0.0,0,3,2,33,150.0,0
20805,0,0,4.4,2496,11,11,265,900.0,0
20806,0,1,3.8,50,12,2,596,250.0,0
20808,1,1,3.2,6,3,2,33,400.0,0
20809,0,1,3.5,41,9,22,183,400.0,3387
20811,1,1,2.7,16,19,15,191,300.0,0
20812,0,1,3.2,13,12,2,29,300.0,0
20813,0,1,4.0,152,19,24,1138,350.0,0
20816,0,1,3.1,28,12,15,541,250.0,1638
20817,0,1,3.8,110,3,0,38,500.0,3388
20818,0,1,3.6,70,8,0,79,600.0,1628
20819,0,1,3.0,38,11,0,508,550.0,0
20820,0,1,3.5,17,12,2,38,300.0,1595
20822,0,1,3.7,43,8,0,71,450.0,0
20823,1,1,3.9,194,8,0,71,400.0,0
20824,1,1,3.8,59,0,0,38,750.0,0
20825,0,1,3.9,44,19,2,1542,500.0,0
20826,0,1,3.5,12,12,15,108,150.0,0
20827,1,1,2.9,4,8,2,233,300.0,0
20829,0,1,3.8,172,19,0,263,400.0,3389
20833,0,1,3.6,24,12,13,29,400.0,0
20834,0,1,2.6,16,12,13,63,400.0,3390
20837,0,1,3.6,22,12,0,128,600.0,0
20838,0,1,3.2,9,12,13,29,300.0,0
20844,0,1,3.5,9,12,2,76,300.0,0
20846,0,1,2.9,20,23,7,68,600.0,0
20849,0,1,3.0,39,12,2,38,400.0,1644
20850,0,1,3.4,8,12,2,63,150.0,0
20854,1,1,3.3,7,11,2,543,300.0,0
20855,0,1,3.3,4,1,2,197,100.0,0
20856,0,1,3.3,34,12,2,245,500.0,0
20857,0,1,3.5,17,12,13,5,300.0,0
20858,0,1,3.9,20,3,2,532,800.0,0
20859,0,1,2.9,7,12,4,545,400.0,1648
20860,1,1,0.0,0,8,2,1161,300.0,0
20861,1,0,4.2,657,3,1,573,800.0,0
20862,1,1,4.5,208,3,9,43,400.0,0
20863,0,1,3.9,74,3,0,604,800.0,3391
20864,1,1,4.3,142,3,20,628,200.0,0
20865,0,1,4.0,1782,3,2,204,200.0,3392
20866,1,1,4.4,369,3,9,443,200.0,0
20867,0,1,4.4,827,3,9,43,400.0,2850
20868,0,1,4.3,661,3,9,26,500.0,3393
20869,1,1,4.1,227,3,4,577,800.0,0
20870,1,1,4.2,245,3,9,54,400.0,0
20871,1,1,4.2,822,3,15,180,250.0,0
20872,0,1,4.4,360,3,9,50,400.0,1548
20873,1,1,4.2,128,3,7,467,400.0,0
20874,0,1,4.0,150,3,9,75,400.0,3394
20875,1,1,3.9,56,3,9,94,200.0,0
20876,0,0,3.8,363,3,0,617,600.0,3395
20877,0,1,4.2,95,3,25,180,400.0,2833
20878,0,1,3.8,151,3,9,50,350.0,2981
20879,0,1,4.1,439,3,9,198,500.0,3396
20880,1,1,4.1,109,3,4,277,700.0,0
20881,0,1,3.8,32,3,16,94,250.0,0
20882,0,1,3.5,56,3,9,167,400.0,3276
20883,0,1,3.7,47,3,23,187,400.0,3397
20884,0,1,4.0,253,3,9,50,300.0,2873
20885,0,1,2.9,23,3,16,199,250.0,0
20886,0,1,3.7,28,3,19,593,200.0,3001
20887,0,1,0.0,0,3,12,26,500.0,0
20888,0,1,4.0,37,3,19,441,400.0,0
20889,0,1,3.9,211,3,25,189,400.0,3398
20890,0,1,4.1,193,3,9,125,300.0,0
20891,1,1,3.8,20,3,4,95,400.0,0
20892,0,1,3.4,8,3,19,467,550.0,0
20893,0,1,4.1,210,3,29,180,150.0,0
20894,1,1,3.7,15,3,2,549,100.0,0
20895,1,1,3.7,44,3,12,54,200.0,0
20897,0,1,3.7,42,3,9,125,400.0,0
20898,0,1,4.0,129,3,9,69,300.0,0
20899,1,1,4.1,201,3,2,104,250.0,0
20900,1,1,3.9,15,3,20,67,100.0,0
20901,0,1,4.2,251,3,9,50,300.0,0
20903,1,1,3.6,31,3,12,441,250.0,0
20904,1,1,4.1,60,3,9,43,200.0,0
20905,0,1,3.6,25,3,9,43,250.0,0
20906,0,1,4.2,450,3,4,289,400.0,0
20907,1,1,4.0,147,3,9,69,400.0,0
20908,1,1,3.8,32,3,19,26,400.0,0
20909,0,1,3.9,148,3,2,67,400.0,0
20910,0,1,3.9,84,3,16,67,400.0,0
20911,0,1,3.2,12,3,9,172,200.0,0
20912,1,1,2.9,10,3,16,1974,150.0,0
20913,1,1,3.0,18,3,20,67,200.0,0
20916,0,1,3.8,18,3,9,125,150.0,0
20917,1,1,3.5,9,3,9,467,250.0,0
20922,0,1,3.6,11,3,2,627,200.0,0
20923,1,1,3.4,20,3,12,54,400.0,0
20926,1,1,3.3,4,3,26,26,500.0,0
20930,0,1,3.5,35,3,9,70,300.0,0
20931,0,1,4.1,205,3,9,43,300.0,0
20932,1,1,3.7,26,3,9,69,300.0,0
20933,1,1,3.6,13,3,7,635,400.0,0
20935,1,1,3.3,6,3,12,26,350.0,0
20936,1,1,3.9,16,3,9,43,200.0,0
20938,1,1,3.6,10,3,9,125,200.0,0
20940,1,1,3.5,7,3,4,18,900.0,0
20942,1,1,0.0,0,3,12,441,300.0,0
20943,0,0,4.1,459,8,0,419,700.0,1869
20944,0,1,4.1,55,8,4,284,600.0,2969
20945,0,1,3.8,10,12,12,397,450.0,3087
20946,1,1,4.4,358,0,16,199,150.0,0
20947,0,0,4.2,239,8,3,399,600.0,3399
20948,1,1,4.1,338,12,12,26,500.0,0
20949,0,1,4.0,38,0,9,70,150.0,3400
20950,0,1,4.3,865,0,9,125,500.0,3401
20951,1,1,3.9,48,1,12,26,200.0,0
20952,1,1,4.0,160,12,37,549,150.0,0
20953,0,1,3.8,51,8,7,26,500.0,3402
20954,0,1,3.6,18,11,9,278,900.0,3403
20955,0,1,4.2,171,8,4,384,600.0,3029
20956,1,1,0.0,0,8,12,54,200.0,0
20957,0,1,4.0,41,11,34,275,400.0,3059
20958,0,1,3.9,181,8,9,69,400.0,3181
20959,0,1,4.0,131,12,9,70,230.0,0
20960,1,1,4.1,523,8,4,287,550.0,0
20961,0,1,3.5,221,12,20,385,400.0,0
20962,0,1,3.9,48,8,16,67,100.0,3404
20963,0,1,3.9,153,8,34,277,400.0,3133
20964,1,1,3.4,8,8,9,54,350.0,0
20965,1,1,0.0,0,11,34,125,200.0,0
20966,0,1,3.8,145,0,4,14,700.0,3204
20967,0,1,4.0,204,12,35,20,500.0,0
20968,1,1,4.0,321,8,9,50,500.0,0
20969,1,1,3.8,69,11,35,20,700.0,0
20970,1,1,3.4,6,8,9,70,200.0,0
20972,1,1,3.9,41,12,19,242,200.0,0
20973,0,1,3.9,102,11,9,43,400.0,3405
20974,1,1,3.9,56,8,12,26,350.0,0
20977,0,1,3.9,42,8,9,67,250.0,3406
20978,1,1,3.2,63,8,19,526,600.0,0
20979,0,1,3.7,17,8,9,125,350.0,3349
20980,0,1,3.2,34,8,2,67,150.0,3130
20982,1,1,3.6,41,8,46,548,400.0,0
20983,0,1,3.6,34,8,9,43,300.0,3407
20984,0,1,3.7,47,12,9,443,200.0,0
20985,1,1,3.7,44,8,9,26,200.0,0
20986,1,1,2.9,27,8,19,54,400.0,0
20987,1,1,2.9,231,8,9,468,800.0,0
20988,1,1,3.2,4,11,16,139,150.0,0
20989,0,1,3.7,60,8,15,66,400.0,0
20990,0,1,4.1,91,8,12,26,500.0,0
20991,0,1,3.9,70,0,9,170,400.0,3221
20992,1,1,3.7,118,12,9,43,300.0,0
20993,1,1,3.3,6,8,2,491,500.0,0
20994,1,1,3.6,14,8,12,26,300.0,0
21004,1,1,0.0,0,8,2,49,500.0,0
21005,0,1,3.5,11,1,20,177,200.0,0
21006,0,1,0.0,0,11,9,54,150.0,0
21007,1,1,3.2,10,0,9,70,300.0,0
21010,1,1,3.4,9,12,16,199,300.0,0
21011,1,1,3.8,33,8,4,10,300.0,0
21013,1,1,3.4,30,1,9,69,250.0,0
21014,1,1,3.8,47,12,9,69,200.0,0
21017,1,1,3.6,10,11,34,70,400.0,0
21018,1,1,3.3,9,8,37,549,150.0,0
21019,1,1,3.4,7,0,9,43,150.0,0
21021,1,1,2.9,25,0,9,43,200.0,0
21026,1,1,3.1,9,11,34,547,250.0,0
21027,1,1,0.0,0,17,52,1848,400.0,0
21028,1,1,3.3,11,8,9,70,200.0,0
21030,1,1,3.6,13,8,12,26,800.0,0
21031,0,1,3.5,22,12,13,322,150.0,3408
21033,1,1,0.0,0,1,12,54,150.0,0
21034,0,0,4.3,191,3,0,588,800.0,3409
21035,1,0,4.6,545,3,0,1965,1100.0,0
21036,0,0,4.1,218,3,0,651,700.0,3410
21038,0,0,4.2,2031,3,0,221,1000.0,0
21039,0,1,4.5,4455,3,0,68,600.0,0
21040,0,0,4.1,1889,3,0,649,1200.0,0
21041,1,0,4.1,2317,3,0,38,950.0,0
21042,0,0,4.3,1268,3,3,575,800.0,3411
21043,0,0,4.3,1257,3,0,265,1000.0,0
21044,0,0,4.1,2345,3,0,120,1500.0,0
21046,0,1,4.2,78,3,0,604,800.0,3412
21048,0,1,4.0,692,3,0,1573,650.0,3413
21049,1,1,4.2,734,3,2,76,350.0,0
21050,0,1,4.0,169,3,0,5,800.0,0
21051,0,1,4.3,2020,3,0,584,800.0,3414
21052,0,0,4.1,1082,3,0,38,1000.0,0
21053,0,0,4.3,891,3,0,308,1700.0,0
21054,0,1,3.7,420,3,0,126,700.0,0
21055,0,0,4.1,672,3,28,231,1000.0,3415
21056,1,1,4.2,714,3,4,10,500.0,0
21057,0,0,4.1,976,3,31,232,1500.0,3205
21058,0,1,4.1,803,3,4,22,400.0,3416
21059,0,1,4.4,4912,3,0,32,750.0,3417
